long,lat,group,order,region,subregion
-67.38661957,-46.5538063,20,1645,Argentina,NA
-66.77685547,-47.00585938,20,1646,Argentina,NA
-66.65039063,-47.04531097,20,1647,Argentina,NA
-65.99853516,-47.09375,20,1648,Argentina,NA
-65.85366821,-47.15673828,20,1649,Argentina,NA
-65.76909637,-47.25674057,20,1650,Argentina,NA
-65.73808289,-47.34492111,20,1651,Argentina,NA
-65.77539063,-47.56835938,20,1652,Argentina,NA
-65.81430817,-47.63818359,20,1653,Argentina,NA
-65.88632965,-47.70156479,20,1654,Argentina,NA
-66.04062653,-47.78329849,20,1655,Argentina,NA
-66.22524261,-47.82675552,20,1656,Argentina,NA
-66.17236328,-47.85761642,20,1657,Argentina,NA
-66.09736633,-47.85322571,20,1658,Argentina,NA
-65.93422699,-47.82675552,20,1659,Argentina,NA
-65.86367035,-47.85322571,20,1660,Argentina,NA
-65.81005859,-47.94111252,20,1661,Argentina,NA
-65.91215515,-47.97675705,20,1662,Argentina,NA
-65.94340515,-48.0193367,20,1663,Argentina,NA
-66.01718903,-48.08427811,20,1664,Argentina,NA
-66.39335632,-48.34238052,20,1665,Argentina,NA
-66.59629059,-48.41953278,20,1666,Argentina,NA
-66.7828064,-48.52294922,20,1667,Argentina,NA
-67.03311157,-48.62773514,20,1668,Argentina,NA
-67.13095856,-48.6878891,20,1669,Argentina,NA
-67.26332855,-48.81425858,20,1670,Argentina,NA
-67.46630859,-48.95175934,20,1671,Argentina,NA
-67.68486786,-49.2466774,20,1672,Argentina,NA
-67.6937027,-49.30400467,20,1673,Argentina,NA
-67.66196442,-49.34218979,20,1674,Argentina,NA
-67.78349304,-49.85888672,20,1675,Argentina,NA
-67.82598114,-49.91962814,20,1676,Argentina,NA
-67.91396332,-49.98447037,20,1677,Argentina,NA
-68.14565277,-50.09140396,20,1678,Argentina,NA
-68.25723267,-50.10459137,20,1679,Argentina,NA
-68.4046402,-50.04267502,20,1680,Argentina,NA
-68.48789215,-49.97792816,20,1681,Argentina,NA
-68.56929016,-49.86699295,20,1682,Argentina,NA
-68.66757965,-49.75254059,20,1683,Argentina,NA
-68.6726532,-49.79345703,20,1684,Argentina,NA
-68.63847351,-49.86298752,20,1685,Argentina,NA
-68.66162109,-49.93574142,20,1686,Argentina,NA
-68.91298676,-49.96875,20,1687,Argentina,NA
-68.97959137,-50.00302505,20,1688,Argentina,NA
-68.75268555,-49.98769379,20,1689,Argentina,NA
-68.59794617,-50.00947189,20,1690,Argentina,NA
-68.53256989,-50.03613281,20,1691,Argentina,NA
-68.47373199,-50.09140396,20,1692,Argentina,NA
-68.421875,-50.15790939,20,1693,Argentina,NA
-68.46542358,-50.19472504,20,1694,Argentina,NA
-68.58935547,-50.22519684,20,1695,Argentina,NA
-68.74985504,-50.28115082,20,1696,Argentina,NA
-68.93945313,-50.38232422,20,1697,Argentina,NA
-69.04477692,-50.4991188,20,1698,Argentina,NA
-69.09018707,-50.58310699,20,1699,Argentina,NA
-69.1414032,-50.75254059,20,1700,Argentina,NA
-69.15498352,-50.86445236,20,1701,Argentina,NA
-69.2351532,-50.95058441,20,1702,Argentina,NA
-69.3585968,-51.02812576,20,1703,Argentina,NA
-69.35176086,-51.04580307,20,1704,Argentina,NA
-69.26796722,-51.00615311,20,1705,Argentina,NA
-69.20102692,-50.99365234,20,1706,Argentina,NA
-69.14350891,-51.09697342,20,1707,Argentina,NA
-69.06572723,-51.30351639,20,1708,Argentina,NA
-69.02958679,-51.44648361,20,1709,Argentina,NA
-69.03530121,-51.48896408,20,1710,Argentina,NA
-69.05830383,-51.54716873,20,1711,Argentina,NA
-69.21806335,-51.56122971,20,1712,Argentina,NA
-69.3605423,-51.55947113,20,1713,Argentina,NA
-69.46543121,-51.58447266,20,1714,Argentina,NA
-69.40908051,-51.6102562,20,1715,Argentina,NA
-69.31304169,-51.60107422,20,1716,Argentina,NA
-69.18012238,-51.66230392,20,1717,Argentina,NA
-69.03251648,-51.63623047,20,1718,Argentina,NA
-68.96533203,-51.67715073,20,1719,Argentina,NA
-68.91680145,-51.7146492,20,1720,Argentina,NA
-68.69082642,-52.01308441,20,1721,Argentina,NA
-68.49350739,-52.19755936,20,1722,Argentina,NA
-68.39375305,-52.30702972,20,1723,Argentina,NA
-68.44335938,-52.35663986,20,1724,Argentina,NA
-68.46099091,-52.29042816,20,1725,Argentina,NA
-68.58979797,-52.27333832,20,1726,Argentina,NA
-68.71518707,-52.25547028,20,1727,Argentina,NA
-68.92456055,-52.20810318,20,1728,Argentina,NA
-69.20619965,-52.13613129,20,1729,Argentina,NA
-69.48842621,-52.13613129,20,1730,Argentina,NA
-69.71260071,-52.07538986,20,1731,Argentina,NA
-69.96025848,-52.0082016,20,1732,Argentina,NA
-70.48285675,-52.00224686,20,1733,Argentina,NA
-70.94316864,-51.99814606,20,1734,Argentina,NA
-71.41474152,-51.99394608,20,1735,Argentina,NA
-71.71660614,-51.9913063,20,1736,Argentina,NA
-71.9186554,-51.98955154,20,1737,Argentina,NA
-71.97109985,-51.96416092,20,1738,Argentina,NA
-71.95346832,-51.88037109,20,1739,Argentina,NA
-72.02841187,-51.81864929,20,1740,Argentina,NA
-72.13696289,-51.74404526,20,1741,Argentina,NA
-72.26899719,-51.69111252,20,1742,Argentina,NA
-72.33452606,-51.62031174,20,1743,Argentina,NA
-72.40766907,-51.54082108,20,1744,Argentina,NA
-72.3664093,-51.47031021,20,1745,Argentina,NA
-72.30322266,-51.29892349,20,1746,Argentina,NA
-72.30185699,-51.22333908,20,1747,Argentina,NA
-72.35918427,-51.17041016,20,1748,Argentina,NA
-72.37680817,-51.09540939,20,1749,Argentina,NA
-72.35918427,-51.06015396,20,1750,Argentina,NA
-72.30737305,-51.03339767,20,1751,Argentina,NA
-72.27631378,-50.91025162,20,1752,Argentina,NA
-72.30063629,-50.78955078,20,1753,Argentina,NA
-72.34023285,-50.68183899,20,1754,Argentina,NA
-72.39257813,-50.63427734,20,1755,Argentina,NA
-72.4601593,-50.61171722,20,1756,Argentina,NA
-72.5098114,-50.60751724,20,1757,Argentina,NA
-72.6204071,-50.64765549,20,1758,Argentina,NA
-72.80361176,-50.63769531,20,1759,Argentina,NA
-72.86592102,-50.65312195,20,1760,Argentina,NA
-72.95556641,-50.69648361,20,1761,Argentina,NA
-73.08237457,-50.76034927,20,1762,Argentina,NA
-73.15293121,-50.73828125,20,1763,Argentina,NA
-73.17451477,-50.67001724,20,1764,Argentina,NA
-73.22162628,-50.61074066,20,1765,Argentina,NA
-73.25161743,-50.55849457,20,1766,Argentina,NA
-73.27416992,-50.47255707,20,1767,Argentina,NA
-73.3117218,-50.36191559,20,1768,Argentina,NA
-73.38661957,-50.23115158,20,1769,Argentina,NA
-73.50127411,-50.12529373,20,1770,Argentina,NA
-73.50771332,-50.03027344,20,1771,Argentina,NA
-73.52890778,-49.91093826,20,1772,Argentina,NA
-73.47041321,-49.79453278,20,1773,Argentina,NA
-73.50453949,-49.69804764,20,1774,Argentina,NA
-73.57626343,-49.58291245,20,1775,Argentina,NA
-73.55419922,-49.46386719,20,1776,Argentina,NA
-73.48364258,-49.39765549,20,1777,Argentina,NA
-73.46157074,-49.31386566,20,1778,Argentina,NA
-73.13525391,-49.30068588,20,1779,Argentina,NA
-73.14887238,-49.18798828,20,1780,Argentina,NA
-73.0945816,-49.09687424,20,1781,Argentina,NA
-73.03364563,-49.01435471,20,1782,Argentina,NA
-72.98174286,-48.97676086,20,1783,Argentina,NA
-72.86542511,-48.94394302,20,1784,Argentina,NA
-72.72846985,-48.89628983,20,1785,Argentina,NA
-72.65126801,-48.84159851,20,1786,Argentina,NA
-72.61440277,-48.79286957,20,1787,Argentina,NA
-72.5917511,-48.72968674,20,1788,Argentina,NA
-72.5859375,-48.66249847,20,1789,Argentina,NA
-72.60839844,-48.51933289,20,1790,Argentina,NA
-72.58286285,-48.47538757,20,1791,Argentina,NA
-72.49813843,-48.4173851,20,1792,Argentina,NA
-72.35473633,-48.36581802,20,1793,Argentina,NA
-72.29301453,-48.22910309,20,1794,Argentina,NA
-72.32832336,-48.11005783,20,1795,Argentina,NA
-72.40790558,-48.01591873,20,1796,Argentina,NA
-72.50908661,-47.97333908,20,1797,Argentina,NA
-72.51792145,-47.87636948,20,1798,Argentina,NA
-72.47221375,-47.78417969,20,1799,Argentina,NA
-72.41259766,-47.68554688,20,1800,Argentina,NA
-72.34150696,-47.57207108,20,1801,Argentina,NA
-72.34594727,-47.49267578,20,1802,Argentina,NA
-72.28290558,-47.44628906,20,1803,Argentina,NA
-72.10341644,-47.34277344,20,1804,Argentina,NA
-72.04170227,-47.24140549,20,1805,Argentina,NA
-71.97851563,-47.21386719,20,1806,Argentina,NA
-71.90498352,-47.20166016,20,1807,Argentina,NA
-71.90053558,-47.1443367,20,1808,Argentina,NA
-71.95424652,-47.08749771,20,1809,Argentina,NA
-71.96298981,-47.01601791,20,1810,Argentina,NA
-71.95664215,-46.93681717,20,1811,Argentina,NA
-71.94023132,-46.83124924,20,1812,Argentina,NA
-71.85644531,-46.79159927,20,1813,Argentina,NA
-71.73271942,-46.70585632,20,1814,Argentina,NA
-71.69966125,-46.65136719,20,1815,Argentina,NA
-71.69521332,-46.57841873,20,1816,Argentina,NA
-71.73129272,-46.42783356,20,1817,Argentina,NA
-71.76210785,-46.31982422,20,1818,Argentina,NA
-71.7776413,-46.27998352,20,1819,Argentina,NA
-71.83412933,-46.20673752,20,1820,Argentina,NA
-71.87568665,-46.16054535,20,1821,Argentina,NA
-71.80927277,-46.10273361,20,1822,Argentina,NA
-71.68447113,-46.04189682,20,1823,Argentina,NA
-71.63153839,-45.95371246,20,1824,Argentina,NA
-71.6800766,-45.8787117,20,1825,Argentina,NA
-71.75063324,-45.83906174,20,1826,Argentina,NA
-71.7726593,-45.72441483,20,1827,Argentina,NA
-71.74619293,-45.57890701,20,1828,Argentina,NA
-71.6933136,-45.53476334,20,1829,Argentina,NA
-71.50810242,-45.51269531,20,1830,Argentina,NA
-71.49042511,-45.43769836,20,1831,Argentina,NA
-71.34931946,-45.33193588,20,1832,Argentina,NA
-71.35375977,-45.23046875,20,1833,Argentina,NA
-71.44345856,-45.16826248,20,1834,Argentina,NA
-71.53130341,-45.06787109,20,1835,Argentina,NA
-71.59629059,-44.97919846,20,1836,Argentina,NA
-71.81235504,-44.93066406,20,1837,Argentina,NA
-72.04170227,-44.90419769,20,1838,Argentina,NA
-72.07250977,-44.82041168,20,1839,Argentina,NA
-72.0637207,-44.77187729,20,1840,Argentina,NA
-71.95703125,-44.79150391,20,1841,Argentina,NA
-71.78281403,-44.77441406,20,1842,Argentina,NA
-71.65166473,-44.77041245,20,1843,Argentina,NA
-71.56039429,-44.76200867,20,1844,Argentina,NA
-71.45517731,-44.74980545,20,1845,Argentina,NA
-71.3581543,-44.78515625,20,1846,Argentina,NA
-71.26113129,-44.76308441,20,1847,Argentina,NA
-71.22148132,-44.63076019,20,1848,Argentina,NA
-71.15972137,-44.56025314,20,1849,Argentina,NA
-71.15087891,-44.49404526,20,1850,Argentina,NA
-71.21260071,-44.4412117,20,1851,Argentina,NA
-71.32572937,-44.42490387,20,1852,Argentina,NA
-71.82002258,-44.38310623,20,1853,Argentina,NA
-71.83506012,-44.33017349,20,1854,Argentina,NA
-71.83076477,-44.24140549,20,1855,Argentina,NA
-71.8121109,-44.15077972,20,1856,Argentina,NA
-71.81235504,-44.10605621,20,1857,Argentina,NA
-71.76718903,-44.06669998,20,1858,Argentina,NA
-71.71616364,-43.98447037,20,1859,Argentina,NA
-71.6800766,-43.92959213,20,1860,Argentina,NA
-71.71596527,-43.85839844,20,1861,Argentina,NA
-71.79473114,-43.75322342,20,1862,Argentina,NA
-71.73740387,-43.70468521,20,1863,Argentina,NA
-71.7327652,-43.64677811,20,1864,Argentina,NA
-71.75063324,-43.59013748,20,1865,Argentina,NA
-71.83242035,-43.5271492,20,1866,Argentina,NA
-71.90498352,-43.44013596,20,1867,Argentina,NA
-71.90498352,-43.34756088,20,1868,Argentina,NA
-71.82022095,-43.32295227,20,1869,Argentina,NA
-71.76387024,-43.29462814,20,1870,Argentina,NA
-71.75063324,-43.23730469,20,1871,Argentina,NA
-71.78149414,-43.16679382,20,1872,Argentina,NA
-71.89859009,-43.14530945,20,1873,Argentina,NA
-72.0546875,-43.1019516,20,1874,Argentina,NA
-72.1023941,-43.06562424,20,1875,Argentina,NA
-72.14643097,-42.99003983,20,1876,Argentina,NA
-72.11362457,-42.77675629,20,1877,Argentina,NA
-72.13002777,-42.64823914,20,1878,Argentina,NA
-72.14369965,-42.57714844,20,1879,Argentina,NA
-72.10541534,-42.52246094,20,1880,Argentina,NA
-72.0534668,-42.4732399,20,1881,Argentina,NA
-72.078125,-42.35849762,20,1882,Argentina,NA
-72.1246109,-42.29833984,20,1883,Argentina,NA
-72.1082077,-42.25185394,20,1884,Argentina,NA
-72.06440735,-42.20537186,20,1885,Argentina,NA
-72.02612305,-42.14794922,20,1886,Argentina,NA
-71.99330902,-42.13427734,20,1887,Argentina,NA
-71.9440918,-42.16708755,20,1888,Argentina,NA
-71.86078644,-42.14785004,20,1889,Argentina,NA
-71.76094055,-42.10146332,20,1890,Argentina,NA
-71.75,-42.04677582,20,1891,Argentina,NA
-71.77001953,-41.96855545,20,1892,Argentina,NA
-71.84448242,-41.77197266,20,1893,Argentina,NA
-71.91127777,-41.65039063,20,1894,Argentina,NA
-71.8976059,-41.60663986,20,1895,Argentina,NA
-71.87114716,-41.56054688,20,1896,Argentina,NA
-71.89218903,-41.39336014,20,1897,Argentina,NA
-71.88559723,-41.2923851,20,1898,Argentina,NA
-71.88071442,-40.99462891,20,1899,Argentina,NA
-71.87304688,-40.89296722,20,1900,Argentina,NA
-71.94136047,-40.78915787,20,1901,Argentina,NA
-71.93212891,-40.69169998,20,1902,Argentina,NA
-71.88378906,-40.62060547,20,1903,Argentina,NA
-71.83852386,-40.52441406,20,1904,Argentina,NA
-71.80464172,-40.43915939,20,1905,Argentina,NA
-71.76914215,-40.40087891,20,1906,Argentina,NA
-71.70898438,-40.38173676,20,1907,Argentina,NA
-71.6953125,-40.33525467,20,1908,Argentina,NA
-71.72265625,-40.29970932,20,1909,Argentina,NA
-71.80059052,-40.24433517,20,1910,Argentina,NA
-71.8183136,-40.17666245,20,1911,Argentina,NA
-71.80195618,-40.12470627,20,1912,Argentina,NA
-71.76367188,-40.09462738,20,1913,Argentina,NA
-71.70439148,-40.09492111,20,1914,Argentina,NA
-71.65975952,-40.02080154,20,1915,Argentina,NA
-71.64711761,-39.92919922,20,1916,Argentina,NA
-71.63789368,-39.88681412,20,1917,Argentina,NA
-71.67207336,-39.83330154,20,1918,Argentina,NA
-71.69682312,-39.70703125,20,1919,Argentina,NA
-71.71992493,-39.63525391,20,1920,Argentina,NA
-71.69257355,-39.60517502,20,1921,Argentina,NA
-71.65429688,-39.59423828,20,1922,Argentina,NA
-71.58701324,-39.61113358,20,1923,Argentina,NA
-71.53945923,-39.60243988,20,1924,Argentina,NA
-71.53125,-39.56415939,20,1925,Argentina,NA
-71.52577972,-39.52314758,20,1926,Argentina,NA
-71.50776672,-39.49521255,20,1927,Argentina,NA
-71.46538544,-39.40234375,20,1928,Argentina,NA
-71.42001343,-39.28720856,20,1929,Argentina,NA
-71.40937805,-39.20595932,20,1930,Argentina,NA
-71.42558289,-38.98564529,20,1931,Argentina,NA
-71.40155792,-38.93505859,20,1932,Argentina,NA
-71.35317993,-38.88886642,20,1933,Argentina,NA
-71.28574371,-38.84540939,20,1934,Argentina,NA
-71.19726563,-38.80937576,20,1935,Argentina,NA
-71.0871048,-38.75751877,20,1936,Argentina,NA
-70.95160675,-38.7384758,20,1937,Argentina,NA
-70.89692688,-38.68105698,20,1938,Argentina,NA
-70.85864258,-38.60449219,20,1939,Argentina,NA
-70.84765625,-38.54160309,20,1940,Argentina,NA
-70.8996582,-38.49785233,20,1941,Argentina,NA
-70.96796417,-38.44589996,20,1942,Argentina,NA
-71.00048828,-38.31484604,20,1943,Argentina,NA
-71.01816559,-38.19394684,20,1944,Argentina,NA
-71.02817535,-38.04121017,20,1945,Argentina,NA
-71.09619141,-37.9099617,20,1946,Argentina,NA
-71.16757965,-37.76230621,20,1947,Argentina,NA
-71.18671417,-37.63105392,20,1948,Argentina,NA
-71.1628418,-37.55918121,20,1949,Argentina,NA
-71.1348114,-37.44511414,20,1950,Argentina,NA
-71.1648941,-37.39326096,20,1951,Argentina,NA
-71.20039368,-37.30029297,20,1952,Argentina,NA
-71.16347504,-37.22743988,20,1953,Argentina,NA
-71.1184082,-37.11435699,20,1954,Argentina,NA
-71.12382507,-37.05693054,20,1955,Argentina,NA
-71.15937805,-36.92021561,20,1956,Argentina,NA
-71.19219208,-36.84365082,20,1957,Argentina,NA
-71.15937805,-36.76162338,20,1958,Argentina,NA
-71.10742188,-36.68505859,20,1959,Argentina,NA
-71.06640625,-36.64404297,20,1960,Argentina,NA
-71.07324219,-36.57802582,20,1961,Argentina,NA
-71.0555191,-36.52373123,20,1962,Argentina,NA
-70.97793579,-36.48730469,20,1963,Argentina,NA
-70.90512848,-36.41992188,20,1964,Argentina,NA
-70.8531723,-36.41171646,20,1965,Argentina,NA
-70.7902832,-36.41171646,20,1966,Argentina,NA
-70.74926758,-36.39257813,20,1967,Argentina,NA
-70.73285675,-36.34062576,20,1968,Argentina,NA
-70.72192383,-36.28320313,20,1969,Argentina,NA
-70.62187195,-36.21191406,20,1970,Argentina,NA
-70.56337738,-36.14638519,20,1971,Argentina,NA
-70.45674133,-36.13271332,20,1972,Argentina,NA
-70.40478516,-36.06171799,20,1973,Argentina,NA
-70.40366364,-35.97050858,20,1974,Argentina,NA
-70.41572571,-35.87851715,20,1975,Argentina,NA
-70.38017273,-35.77187729,20,1976,Argentina,NA
-70.41973114,-35.60918045,20,1977,Argentina,NA
-70.41572571,-35.52304459,20,1978,Argentina,NA
-70.45674133,-35.45195389,20,1979,Argentina,NA
-70.44853973,-35.3753891,20,1980,Argentina,NA
-70.47040558,-35.32617188,20,1981,Argentina,NA
-70.53232574,-35.30791092,20,1982,Argentina,NA
-70.55517578,-35.24687195,20,1983,Argentina,NA
-70.52510071,-35.21679688,20,1984,Argentina,NA
-70.46660614,-35.19365311,20,1985,Argentina,NA
-70.39316559,-35.14687729,20,1986,Argentina,NA
-70.33813477,-34.92177582,20,1987,Argentina,NA
-70.3121109,-34.85498047,20,1988,Argentina,NA
-70.28676605,-34.77451324,20,1989,Argentina,NA
-70.28993988,-34.73281479,20,1990,Argentina,NA
-70.25469208,-34.67265701,20,1991,Argentina,NA
-70.21069336,-34.58125305,20,1992,Argentina,NA
-70.14125824,-34.49287033,20,1993,Argentina,NA
-70.10146332,-34.43203354,20,1994,Argentina,NA
-70.06298828,-34.35000229,20,1995,Argentina,NA
-70.05205536,-34.30078125,20,1996,Argentina,NA
-70.00283051,-34.27626801,20,1997,Argentina,NA
-69.94633484,-34.26992035,20,1998,Argentina,NA
-69.87979126,-34.25439453,20,1999,Argentina,NA
-69.85243988,-34.22431564,20,2000,Argentina,NA
-69.85736847,-34.18046951,20,2001,Argentina,NA
-69.86152649,-34.08359146,20,2002,Argentina,NA
-69.88149261,-33.92978287,20,2003,Argentina,NA
-69.89433289,-33.73134613,20,2004,Argentina,NA
-69.88256836,-33.60097504,20,2005,Argentina,NA
-69.83876801,-33.46972656,20,2006,Argentina,NA
-69.79775238,-33.39863205,20,2007,Argentina,NA
-69.80869293,-33.34394455,20,2008,Argentina,NA
-69.81962585,-33.28378677,20,2009,Argentina,NA
-69.89619446,-33.25097656,20,2010,Argentina,NA
-69.96904755,-33.27939224,20,2011,Argentina,NA
-70.01982117,-33.27148438,20,2012,Argentina,NA
-70.08486176,-33.20175934,20,2013,Argentina,NA
-70.10400391,-33.12792969,20,2014,Argentina,NA
-70.09307098,-33.02675629,20,2015,Argentina,NA
-70.04213715,-32.96367264,20,2016,Argentina,NA
-70.02197266,-32.88457108,20,2017,Argentina,NA
-70.05205536,-32.85996246,20,2018,Argentina,NA
-70.11615753,-32.80741882,20,2019,Argentina,NA
-70.17695618,-32.62607574,20,2020,Argentina,NA
-70.16962433,-32.47167969,20,2021,Argentina,NA
-70.22978973,-32.43066406,20,2022,Argentina,NA
-70.2578125,-32.30995941,20,2023,Argentina,NA
-70.32002258,-32.26669693,20,2024,Argentina,NA
-70.34462738,-32.17646408,20,2025,Argentina,NA
-70.36376953,-32.08349609,20,2026,Argentina,NA
-70.35556793,-32.0423851,20,2027,Argentina,NA
-70.29091644,-32.03105164,20,2028,Argentina,NA
-70.25439453,-31.95771408,20,2029,Argentina,NA
-70.28173828,-31.91659927,20,2030,Argentina,NA
-70.33095551,-31.88105583,20,2031,Argentina,NA
-70.39385223,-31.88379097,20,2032,Argentina,NA
-70.45014191,-31.84189415,20,2033,Argentina,NA
-70.52563477,-31.66640663,20,2034,Argentina,NA
-70.58520508,-31.56943512,20,2035,Argentina,NA
-70.56640625,-31.42793083,20,2036,Argentina,NA
-70.5546875,-31.31738472,20,2037,Argentina,NA
-70.52905273,-31.2228508,20,2038,Argentina,NA
-70.51957703,-31.14843941,20,2039,Argentina,NA
-70.47309113,-31.11279297,20,2040,Argentina,NA
-70.42938995,-31.12929726,20,2041,Argentina,NA
-70.38837433,-31.12109375,20,2042,Argentina,NA
-70.35058594,-31.0604496,20,2043,Argentina,NA
-70.30908203,-31.02265358,20,2044,Argentina,NA
-70.31182098,-30.99257851,20,2045,Argentina,NA
-70.33642578,-30.95976448,20,2046,Argentina,NA
-70.34814453,-30.90234375,20,2047,Argentina,NA
-70.31923676,-30.83398438,20,2048,Argentina,NA
-70.26937866,-30.67724419,20,2049,Argentina,NA
-70.19393921,-30.50468636,20,2050,Argentina,NA
-70.16142273,-30.44023323,20,2051,Argentina,NA
-70.16962433,-30.38554764,20,2052,Argentina,NA
-70.15322113,-30.36093903,20,2053,Argentina,NA
-70.102005,-30.38828087,20,2054,Argentina,NA
-69.9563446,-30.35820389,20,2055,Argentina,NA
-69.90712738,-30.28164101,20,2056,Argentina,NA
-69.88803864,-30.21327972,20,2057,Argentina,NA
-69.84428406,-30.17500114,20,2058,Argentina,NA
-69.86338043,-30.12031174,20,2059,Argentina,NA
-69.92353821,-30.10390472,20,2060,Argentina,NA
-69.95996094,-30.07831955,20,2061,Argentina,NA
-69.94545746,-30.01640701,20,2062,Argentina,NA
-69.92412567,-29.87402534,20,2063,Argentina,NA
-69.92763519,-29.76914024,20,2064,Argentina,NA
